match_key,event_key,comp_level,set_number,match_number,winning_alliance,time,predicted_time,actual_time,post_result_time,red_score,red_team_keys,red_surrogates,red_dqs,blue_score,blue_team_keys,blue_surrogates,blue_dqs,score_breakdown_raw,red_breakdown__adjustPoints,red_breakdown__autoTowerPoints,red_breakdown__autoTowerRobot1,red_breakdown__autoTowerRobot2,red_breakdown__autoTowerRobot3,red_breakdown__endGameTowerPoints,red_breakdown__endGameTowerRobot1,red_breakdown__endGameTowerRobot2,red_breakdown__endGameTowerRobot3,red_breakdown__energizedAchieved,red_breakdown__foulPoints,red_breakdown__g206Penalty,red_breakdown__hubScore,red_breakdown__majorFoulCount,red_breakdown__minorFoulCount,red_breakdown__penalties,red_breakdown__rp,red_breakdown__superchargedAchieved,red_breakdown__totalAutoPoints,red_breakdown__totalPoints,red_breakdown__totalTeleopPoints,red_breakdown__totalTowerPoints,red_breakdown__traversalAchieved,blue_breakdown__adjustPoints,blue_breakdown__autoTowerPoints,blue_breakdown__autoTowerRobot1,blue_breakdown__autoTowerRobot2,blue_breakdown__autoTowerRobot3,blue_breakdown__endGameTowerPoints,blue_breakdown__endGameTowerRobot1,blue_breakdown__endGameTowerRobot2,blue_breakdown__endGameTowerRobot3,blue_breakdown__energizedAchieved,blue_breakdown__foulPoints,blue_breakdown__g206Penalty,blue_breakdown__hubScore,blue_breakdown__majorFoulCount,blue_breakdown__minorFoulCount,blue_breakdown__penalties,blue_breakdown__rp,blue_breakdown__superchargedAchieved,blue_breakdown__totalAutoPoints,blue_breakdown__totalPoints,blue_breakdown__totalTeleopPoints,blue_breakdown__totalTowerPoints,blue_breakdown__traversalAchieved
2026ncash_f1m1,2026ncash,f,1,1,blue,1773603840,1773607008,1773608243,1773608504,216,"frc10077,frc2724,frc1533",,,221,"frc7763,frc7890,frc8727",,,"{""blue"":{""adjustPoints"":0,""autoTowerPoints"":0,""autoTowerRobot1"":""None"",""autoTowerRobot2"":""None"",""autoTowerRobot3"":""None"",""endGameTowerPoints"":0,""endGameTowerRobot1"":""None"",""endGameTowerRobot2"":""None"",""endGameTowerRobot3"":""None"",""energizedAchieved"":false,""foulPoints"":35,""g206Penalty"":false,""hubScore"":{""autoCount"":21,""autoPoints"":21,""endgameCount"":68,""endgamePoints"":68,""shift1Count"":45,""shift1Points"":45,""shift2Count"":0,""shift2Points"":0,""shift3Count"":42,""shift3Points"":42,""shift4Count"":0,""shift4Points"":0,""teleopCount"":165,""teleopPoints"":165,""totalCount"":186,""totalPoints"":186,""transitionCount"":10,""transitionPoints"":10,""uncounted"":0},""majorFoulCount"":2,""minorFoulCount"":2,""penalties"":""None"",""rp"":0,""superchargedAchieved"":false,""totalAutoPoints"":21,""totalPoints"":221,""totalTeleopPoints"":165,""totalTowerPoints"":0,""traversalAchieved"":false},""red"":{""adjustPoints"":0,""autoTowerPoints"":0,""autoTowerRobot1"":""None"",""autoTowerRobot2"":""None"",""autoTowerRobot3"":""None"",""endGameTowerPoints"":0,""endGameTowerRobot1"":""None"",""endGameTowerRobot2"":""None"",""endGameTowerRobot3"":""None"",""energizedAchieved"":false,""foulPoints"":40,""g206Penalty"":false,""hubScore"":{""autoCount"":57,""autoPoints"":57,""endgameCount"":41,""endgamePoints"":41,""shift1Count"":0,""shift1Points"":0,""shift2Count"":39,""shift2Points"":39,""shift3Count"":0,""shift3Points"":0,""shift4Count"":35,""shift4Points"":35,""teleopCount"":119,""teleopPoints"":119,""totalCount"":176,""totalPoints"":176,""transitionCount"":4,""transitionPoints"":4,""uncounted"":3},""majorFoulCount"":2,""minorFoulCount"":1,""penalties"":""None"",""rp"":0,""superchargedAchieved"":false,""totalAutoPoints"":57,""totalPoints"":216,""totalTeleopPoints"":119,""totalTowerPoints"":0,""traversalAchieved"":false}}",0,0,None,None,None,0,None,None,None,False,40,False,"{""autoCount"":57,""autoPoints"":57,""endgameCount"":41,""endgamePoints"":41,""shift1Count"":0,""shift1Points"":0,""shift2Count"":39,""shift2Points"":39,""shift3Count"":0,""shift3Points"":0,""shift4Count"":35,""shift4Points"":35,""teleopCount"":119,""teleopPoints"":119,""totalCount"":176,""totalPoints"":176,""transitionCount"":4,""transitionPoints"":4,""uncounted"":3}",2,1,None,0,False,57,216,119,0,False,0,0,None,None,None,0,None,None,None,False,35,False,"{""autoCount"":21,""autoPoints"":21,""endgameCount"":68,""endgamePoints"":68,""shift1Count"":45,""shift1Points"":45,""shift2Count"":0,""shift2Points"":0,""shift3Count"":42,""shift3Points"":42,""shift4Count"":0,""shift4Points"":0,""teleopCount"":165,""teleopPoints"":165,""totalCount"":186,""totalPoints"":186,""transitionCount"":10,""transitionPoints"":10,""uncounted"":0}",2,2,None,0,False,21,221,165,0,False
2026ncash_f1m2,2026ncash,f,1,2,blue,1773605100,1773610511,1773610036,1773610403,0,"frc9298,frc2724,frc1533",,"frc9298,frc2724,frc1533",206,"frc7763,frc7890,frc8727",,,"{""blue"":{""adjustPoints"":0,""autoTowerPoints"":0,""autoTowerRobot1"":""None"",""autoTowerRobot2"":""None"",""autoTowerRobot3"":""None"",""endGameTowerPoints"":0,""endGameTowerRobot1"":""None"",""endGameTowerRobot2"":""None"",""endGameTowerRobot3"":""None"",""energizedAchieved"":false,""foulPoints"":35,""g206Penalty"":false,""hubScore"":{""autoCount"":28,""autoPoints"":28,""endgameCount"":30,""endgamePoints"":30,""shift1Count"":0,""shift1Points"":0,""shift2Count"":44,""shift2Points"":44,""shift3Count"":0,""shift3Points"":0,""shift4Count"":52,""shift4Points"":52,""teleopCount"":143,""teleopPoints"":143,""totalCount"":171,""totalPoints"":171,""transitionCount"":17,""transitionPoints"":17,""uncounted"":5},""majorFoulCount"":0,""minorFoulCount"":2,""penalties"":""None"",""rp"":0,""superchargedAchieved"":false,""totalAutoPoints"":28,""totalPoints"":206,""totalTeleopPoints"":143,""totalTowerPoints"":0,""traversalAchieved"":false},""red"":{""adjustPoints"":-25,""autoTowerPoints"":0,""autoTowerRobot1"":""None"",""autoTowerRobot2"":""None"",""autoTowerRobot3"":""None"",""endGameTowerPoints"":0,""endGameTowerRobot1"":""None"",""endGameTowerRobot2"":""None"",""endGameTowerRobot3"":""None"",""energizedAchieved"":false,""foulPoints"":10,""g206Penalty"":false,""hubScore"":{""autoCount"":15,""autoPoints"":15,""endgameCount"":0,""endgamePoints"":0,""shift1Count"":0,""shift1Points"":0,""shift2Count"":0,""shift2Points"":0,""shift3Count"":0,""shift3Points"":0,""shift4Count"":0,""shift4Points"":0,""teleopCount"":0,""teleopPoints"":0,""totalCount"":15,""totalPoints"":15,""transitionCount"":0,""transitionPoints"":0,""uncounted"":0},""majorFoulCount"":2,""minorFoulCount"":1,""penalties"":""None"",""rp"":0,""superchargedAchieved"":false,""totalAutoPoints"":15,""totalPoints"":0,""totalTeleopPoints"":0,""totalTowerPoints"":0,""traversalAchieved"":false}}",-25,0,None,None,None,0,None,None,None,False,10,False,"{""autoCount"":15,""autoPoints"":15,""endgameCount"":0,""endgamePoints"":0,""shift1Count"":0,""shift1Points"":0,""shift2Count"":0,""shift2Points"":0,""shift3Count"":0,""shift3Points"":0,""shift4Count"":0,""shift4Points"":0,""teleopCount"":0,""teleopPoints"":0,""totalCount"":15,""totalPoints"":15,""transitionCount"":0,""transitionPoints"":0,""uncounted"":0}",2,1,None,0,False,15,0,0,0,False,0,0,None,None,None,0,None,None,None,False,35,False,"{""autoCount"":28,""autoPoints"":28,""endgameCount"":30,""endgamePoints"":30,""shift1Count"":0,""shift1Points"":0,""shift2Count"":44,""shift2Points"":44,""shift3Count"":0,""shift3Points"":0,""shift4Count"":52,""shift4Points"":52,""teleopCount"":143,""teleopPoints"":143,""totalCount"":171,""totalPoints"":171,""transitionCount"":17,""transitionPoints"":17,""uncounted"":5}",0,2,None,0,False,28,206,143,0,False
2026ncash_qm1,2026ncash,qm,1,1,blue,1773499800,1773499800,1773500697,1773500952,34,"frc10583,frc10704,frc2682",,,46,"frc9607,frc9762,frc8727",,,"{""blue"":{""adjustPoints"":0,""autoTowerPoints"":0,""autoTowerRobot1"":""None"",""autoTowerRobot2"":""None"",""autoTowerRobot3"":""None"",""endGameTowerPoints"":0,""endGameTowerRobot1"":""None"",""endGameTowerRobot2"":""None"",""endGameTowerRobot3"":""None"",""energizedAchieved"":false,""foulPoints"":0,""g206Penalty"":false,""hubScore"":{""autoCount"":18,""autoPoints"":18,""endgameCount"":3,""endgamePoints"":3,""shift1Count"":0,""shift1Points"":0,""shift2Count"":11,""shift2Points"":11,""shift3Count"":0,""shift3Points"":0,""shift4Count"":14,""shift4Points"":14,""teleopCount"":28,""teleopPoints"":28,""totalCount"":46,""totalPoints"":46,""transitionCount"":0,""transitionPoints"":0,""uncounted"":3},""majorFoulCount"":0,""minorFoulCount"":0,""penalties"":""None"",""rp"":3,""superchargedAchieved"":false,""totalAutoPoints"":18,""totalPoints"":46,""totalTeleopPoints"":28,""totalTowerPoints"":0,""traversalAchieved"":false},""red"":{""adjustPoints"":0,""autoTowerPoints"":0,""autoTowerRobot1"":""None"",""autoTowerRobot2"":""None"",""autoTowerRobot3"":""None"",""endGameTowerPoints"":0,""endGameTowerRobot1"":""None"",""endGameTowerRobot2"":""None"",""endGameTowerRobot3"":""None"",""energizedAchieved"":false,""foulPoints"":0,""g206Penalty"":false,""hubScore"":{""autoCount"":10,""autoPoints"":10,""endgameCount"":4,""endgamePoints"":4,""shift1Count"":2,""shift1Points"":2,""shift2Count"":0,""shift2Points"":0,""shift3Count"":12,""shift3Points"":12,""shift4Count"":0,""shift4Points"":0,""teleopCount"":24,""teleopPoints"":24,""totalCount"":34,""totalPoints"":34,""transitionCount"":6,""transitionPoints"":6,""uncounted"":5},""majorFoulCount"":0,""minorFoulCount"":0,""penalties"":""None"",""rp"":0,""superchargedAchieved"":false,""totalAutoPoints"":10,""totalPoints"":34,""totalTeleopPoints"":24,""totalTowerPoints"":0,""traversalAchieved"":false}}",0,0,None,None,None,0,None,None,None,False,0,False,"{""autoCount"":10,""autoPoints"":10,""endgameCount"":4,""endgamePoints"":4,""shift1Count"":2,""shift1Points"":2,""shift2Count"":0,""shift2Points"":0,""shift3Count"":12,""shift3Points"":12,""shift4Count"":0,""shift4Points"":0,""teleopCount"":24,""teleopPoints"":24,""totalCount"":34,""totalPoints"":34,""transitionCount"":6,""transitionPoints"":6,""uncounted"":5}",0,0,None,0,False,10,34,24,0,False,0,0,None,None,None,0,None,None,None,False,0,False,"{""autoCount"":18,""autoPoints"":18,""endgameCount"":3,""endgamePoints"":3,""shift1Count"":0,""shift1Points"":0,""shift2Count"":11,""shift2Points"":11,""shift3Count"":0,""shift3Points"":0,""shift4Count"":14,""shift4Points"":14,""teleopCount"":28,""teleopPoints"":28,""totalCount"":46,""totalPoints"":46,""transitionCount"":0,""transitionPoints"":0,""uncounted"":3}",0,0,None,3,False,18,46,28,0,False
2026ncash_qm10,2026ncash,qm,1,10,blue,1773505200,1773507055,1773507015,1773507364,30,"frc9298,frc9607,frc10304",,,170,"frc6639,frc1533,frc11377",,,"{""blue"":{""adjustPoints"":0,""autoTowerPoints"":0,""autoTowerRobot1"":""None"",""autoTowerRobot2"":""None"",""autoTowerRobot3"":""None"",""endGameTowerPoints"":0,""endGameTowerRobot1"":""None"",""endGameTowerRobot2"":""None"",""endGameTowerRobot3"":""None"",""energizedAchieved"":true,""foulPoints"":0,""g206Penalty"":false,""hubScore"":{""autoCount"":42,""autoPoints"":42,""endgameCount"":40,""endgamePoints"":40,""shift1Count"":0,""shift1Points"":0,""shift2Count"":34,""shift2Points"":34,""shift3Count"":0,""shift3Points"":0,""shift4Count"":44,""shift4Points"":44,""teleopCount"":128,""teleopPoints"":128,""totalCount"":170,""totalPoints"":170,""transitionCount"":10,""transitionPoints"":10,""uncounted"":1},""majorFoulCount"":0,""minorFoulCount"":0,""penalties"":""None"",""rp"":4,""superchargedAchieved"":false,""totalAutoPoints"":42,""totalPoints"":170,""totalTeleopPoints"":128,""totalTowerPoints"":0,""traversalAchieved"":false},""red"":{""adjustPoints"":0,""autoTowerPoints"":0,""autoTowerRobot1"":""None"",""autoTowerRobot2"":""None"",""autoTowerRobot3"":""None"",""endGameTowerPoints"":0,""endGameTowerRobot1"":""None"",""endGameTowerRobot2"":""None"",""endGameTowerRobot3"":""None"",""energizedAchieved"":false,""foulPoints"":0,""g206Penalty"":false,""hubScore"":{""autoCount"":15,""autoPoints"":15,""endgameCount"":2,""endgamePoints"":2,""shift1Count"":4,""shift1Points"":4,""shift2Count"":0,""shift2Points"":0,""shift3Count"":9,""shift3Points"":9,""shift4Count"":0,""shift4Points"":0,""teleopCount"":15,""teleopPoints"":15,""totalCount"":30,""totalPoints"":30,""transitionCount"":0,""transitionPoints"":0,""uncounted"":2},""majorFoulCount"":0,""minorFoulCount"":0,""penalties"":""None"",""rp"":0,""superchargedAchieved"":false,""totalAutoPoints"":15,""totalPoints"":30,""totalTeleopPoints"":15,""totalTowerPoints"":0,""traversalAchieved"":false}}",0,0,None,None,None,0,None,None,None,False,0,False,"{""autoCount"":15,""autoPoints"":15,""endgameCount"":2,""endgamePoints"":2,""shift1Count"":4,""shift1Points"":4,""shift2Count"":0,""shift2Points"":0,""shift3Count"":9,""shift3Points"":9,""shift4Count"":0,""shift4Points"":0,""teleopCount"":15,""teleopPoints"":15,""totalCount"":30,""totalPoints"":30,""transitionCount"":0,""transitionPoints"":0,""uncounted"":2}",0,0,None,0,False,15,30,15,0,False,0,0,None,None,None,0,None,None,None,True,0,False,"{""autoCount"":42,""autoPoints"":42,""endgameCount"":40,""endgamePoints"":40,""shift1Count"":0,""shift1Points"":0,""shift2Count"":34,""shift2Points"":34,""shift3Count"":0,""shift3Points"":0,""shift4Count"":44,""shift4Points"":44,""teleopCount"":128,""teleopPoints"":128,""totalCount"":170,""totalPoints"":170,""transitionCount"":10,""transitionPoints"":10,""uncounted"":1}",0,0,None,4,False,42,170,128,0,False
2026ncash_qm11,2026ncash,qm,1,11,blue,1773508500,1773509144,1773509429,1773509609,34,"frc2682,frc3680,frc10077",,,96,"frc8727,frc6888,frc10704",,,"{""blue"":{""adjustPoints"":0,""autoTowerPoints"":0,""autoTowerRobot1"":""None"",""autoTowerRobot2"":""None"",""autoTowerRobot3"":""None"",""endGameTowerPoints"":0,""endGameTowerRobot1"":""None"",""endGameTowerRobot2"":""None"",""endGameTowerRobot3"":""None"",""energizedAchieved"":false,""foulPoints"":0,""g206Penalty"":false,""hubScore"":{""autoCount"":15,""autoPoints"":15,""endgameCount"":18,""endgamePoints"":18,""shift1Count"":0,""shift1Points"":0,""shift2Count"":31,""shift2Points"":31,""shift3Count"":0,""shift3Points"":0,""shift4Count"":9,""shift4Points"":9,""teleopCount"":81,""teleopPoints"":81,""totalCount"":96,""totalPoints"":96,""transitionCount"":23,""transitionPoints"":23,""uncounted"":0},""majorFoulCount"":0,""minorFoulCount"":0,""penalties"":""None"",""rp"":3,""superchargedAchieved"":false,""totalAutoPoints"":15,""totalPoints"":96,""totalTeleopPoints"":81,""totalTowerPoints"":0,""traversalAchieved"":false},""red"":{""adjustPoints"":0,""autoTowerPoints"":0,""autoTowerRobot1"":""None"",""autoTowerRobot2"":""None"",""autoTowerRobot3"":""None"",""endGameTowerPoints"":0,""endGameTowerRobot1"":""None"",""endGameTowerRobot2"":""None"",""endGameTowerRobot3"":""None"",""energizedAchieved"":false,""foulPoints"":0,""g206Penalty"":false,""hubScore"":{""autoCount"":14,""autoPoints"":14,""endgameCount"":6,""endgamePoints"":6,""shift1Count"":3,""shift1Points"":3,""shift2Count"":0,""shift2Points"":0,""shift3Count"":11,""shift3Points"":11,""shift4Count"":0,""shift4Points"":0,""teleopCount"":20,""teleopPoints"":20,""totalCount"":34,""totalPoints"":34,""transitionCount"":0,""transitionPoints"":0,""uncounted"":2},""majorFoulCount"":0,""minorFoulCount"":0,""penalties"":""None"",""rp"":0,""superchargedAchieved"":false,""totalAutoPoints"":14,""totalPoints"":34,""totalTeleopPoints"":20,""totalTowerPoints"":0,""traversalAchieved"":false}}",0,0,None,None,None,0,None,None,None,False,0,False,"{""autoCount"":14,""autoPoints"":14,""endgameCount"":6,""endgamePoints"":6,""shift1Count"":3,""shift1Points"":3,""shift2Count"":0,""shift2Points"":0,""shift3Count"":11,""shift3Points"":11,""shift4Count"":0,""shift4Points"":0,""teleopCount"":20,""teleopPoints"":20,""totalCount"":34,""totalPoints"":34,""transitionCount"":0,""transitionPoints"":0,""uncounted"":2}",0,0,None,0,False,14,34,20,0,False,0,0,None,None,None,0,None,None,None,False,0,False,"{""autoCount"":15,""autoPoints"":15,""endgameCount"":18,""endgamePoints"":18,""shift1Count"":0,""shift1Points"":0,""shift2Count"":31,""shift2Points"":31,""shift3Count"":0,""shift3Points"":0,""shift4Count"":9,""shift4Points"":9,""teleopCount"":81,""teleopPoints"":81,""totalCount"":96,""totalPoints"":96,""transitionCount"":23,""transitionPoints"":23,""uncounted"":0}",0,0,None,3,False,15,96,81,0,False
2026ncash_qm12,2026ncash,qm,1,12,red,1773509100,1773510031,1773510035,1773510218,112,"frc9150,frc3229,frc2724",,,71,"frc1225,frc7890,frc4828",,,"{""blue"":{""adjustPoints"":0,""autoTowerPoints"":0,""autoTowerRobot1"":""None"",""autoTowerRobot2"":""None"",""autoTowerRobot3"":""None"",""endGameTowerPoints"":0,""endGameTowerRobot1"":""None"",""endGameTowerRobot2"":""None"",""endGameTowerRobot3"":""None"",""energizedAchieved"":false,""foulPoints"":0,""g206Penalty"":false,""hubScore"":{""autoCount"":15,""autoPoints"":15,""endgameCount"":18,""endgamePoints"":18,""shift1Count"":5,""shift1Points"":5,""shift2Count"":0,""shift2Points"":0,""shift3Count"":33,""shift3Points"":33,""shift4Count"":0,""shift4Points"":0,""teleopCount"":56,""teleopPoints"":56,""totalCount"":71,""totalPoints"":71,""transitionCount"":0,""transitionPoints"":0,""uncounted"":2},""majorFoulCount"":0,""minorFoulCount"":0,""penalties"":""None"",""rp"":0,""superchargedAchieved"":false,""totalAutoPoints"":15,""totalPoints"":71,""totalTeleopPoints"":56,""totalTowerPoints"":0,""traversalAchieved"":false},""red"":{""adjustPoints"":0,""autoTowerPoints"":0,""autoTowerRobot1"":""None"",""autoTowerRobot2"":""None"",""autoTowerRobot3"":""None"",""endGameTowerPoints"":0,""endGameTowerRobot1"":""None"",""endGameTowerRobot2"":""None"",""endGameTowerRobot3"":""None"",""energizedAchieved"":true,""foulPoints"":0,""g206Penalty"":false,""hubScore"":{""autoCount"":38,""autoPoints"":38,""endgameCount"":28,""endgamePoints"":28,""shift1Count"":0,""shift1Points"":0,""shift2Count"":12,""shift2Points"":12,""shift3Count"":0,""shift3Points"":0,""shift4Count"":34,""shift4Points"":34,""teleopCount"":74,""teleopPoints"":74,""totalCount"":112,""totalPoints"":112,""transitionCount"":0,""transitionPoints"":0,""uncounted"":0},""majorFoulCount"":0,""minorFoulCount"":0,""penalties"":""None"",""rp"":4,""superchargedAchieved"":false,""totalAutoPoints"":38,""totalPoints"":112,""totalTeleopPoints"":74,""totalTowerPoints"":0,""traversalAchieved"":false}}",0,0,None,None,None,0,None,None,None,True,0,False,"{""autoCount"":38,""autoPoints"":38,""endgameCount"":28,""endgamePoints"":28,""shift1Count"":0,""shift1Points"":0,""shift2Count"":12,""shift2Points"":12,""shift3Count"":0,""shift3Points"":0,""shift4Count"":34,""shift4Points"":34,""teleopCount"":74,""teleopPoints"":74,""totalCount"":112,""totalPoints"":112,""transitionCount"":0,""transitionPoints"":0,""uncounted"":0}",0,0,None,4,False,38,112,74,0,False,0,0,None,None,None,0,None,None,None,False,0,False,"{""autoCount"":15,""autoPoints"":15,""endgameCount"":18,""endgamePoints"":18,""shift1Count"":5,""shift1Points"":5,""shift2Count"":0,""shift2Points"":0,""shift3Count"":33,""shift3Points"":33,""shift4Count"":0,""shift4Points"":0,""teleopCount"":56,""teleopPoints"":56,""totalCount"":71,""totalPoints"":71,""transitionCount"":0,""transitionPoints"":0,""uncounted"":2}",0,0,None,0,False,15,71,56,0,False
2026ncash_qm13,2026ncash,qm,1,13,blue,1773509700,1773510658,1773510774,1773510955,39,"frc10583,frc7763,frc6639",,,46,"frc9605,frc9607,frc11377",,,"{""blue"":{""adjustPoints"":0,""autoTowerPoints"":0,""autoTowerRobot1"":""None"",""autoTowerRobot2"":""None"",""autoTowerRobot3"":""None"",""endGameTowerPoints"":0,""endGameTowerRobot1"":""None"",""endGameTowerRobot2"":""None"",""endGameTowerRobot3"":""None"",""energizedAchieved"":false,""foulPoints"":5,""g206Penalty"":false,""hubScore"":{""autoCount"":17,""autoPoints"":17,""endgameCount"":1,""endgamePoints"":1,""shift1Count"":0,""shift1Points"":0,""shift2Count"":14,""shift2Points"":14,""shift3Count"":0,""shift3Points"":0,""shift4Count"":5,""shift4Points"":5,""teleopCount"":24,""teleopPoints"":24,""totalCount"":41,""totalPoints"":41,""transitionCount"":4,""transitionPoints"":4,""uncounted"":4},""majorFoulCount"":0,""minorFoulCount"":0,""penalties"":""None"",""rp"":3,""superchargedAchieved"":false,""totalAutoPoints"":17,""totalPoints"":46,""totalTeleopPoints"":24,""totalTowerPoints"":0,""traversalAchieved"":false},""red"":{""adjustPoints"":0,""autoTowerPoints"":0,""autoTowerRobot1"":""None"",""autoTowerRobot2"":""None"",""autoTowerRobot3"":""None"",""endGameTowerPoints"":0,""endGameTowerRobot1"":""None"",""endGameTowerRobot2"":""None"",""endGameTowerRobot3"":""None"",""energizedAchieved"":false,""foulPoints"":0,""g206Penalty"":false,""hubScore"":{""autoCount"":7,""autoPoints"":7,""endgameCount"":10,""endgamePoints"":10,""shift1Count"":5,""shift1Points"":5,""shift2Count"":0,""shift2Points"":0,""shift3Count"":15,""shift3Points"":15,""shift4Count"":0,""shift4Points"":0,""teleopCount"":32,""teleopPoints"":32,""totalCount"":39,""totalPoints"":39,""transitionCount"":2,""transitionPoints"":2,""uncounted"":3},""majorFoulCount"":0,""minorFoulCount"":1,""penalties"":""None"",""rp"":0,""superchargedAchieved"":false,""totalAutoPoints"":7,""totalPoints"":39,""totalTeleopPoints"":32,""totalTowerPoints"":0,""traversalAchieved"":false}}",0,0,None,None,None,0,None,None,None,False,0,False,"{""autoCount"":7,""autoPoints"":7,""endgameCount"":10,""endgamePoints"":10,""shift1Count"":5,""shift1Points"":5,""shift2Count"":0,""shift2Points"":0,""shift3Count"":15,""shift3Points"":15,""shift4Count"":0,""shift4Points"":0,""teleopCount"":32,""teleopPoints"":32,""totalCount"":39,""totalPoints"":39,""transitionCount"":2,""transitionPoints"":2,""uncounted"":3}",0,1,None,0,False,7,39,32,0,False,0,0,None,None,None,0,None,None,None,False,5,False,"{""autoCount"":17,""autoPoints"":17,""endgameCount"":1,""endgamePoints"":1,""shift1Count"":0,""shift1Points"":0,""shift2Count"":14,""shift2Points"":14,""shift3Count"":0,""shift3Points"":0,""shift4Count"":5,""shift4Points"":5,""teleopCount"":24,""teleopPoints"":24,""totalCount"":41,""totalPoints"":41,""transitionCount"":4,""transitionPoints"":4,""uncounted"":4}",0,0,None,3,False,17,46,24,0,False
2026ncash_qm14,2026ncash,qm,1,14,blue,1773510300,1773511363,1773511471,1773511653,60,"frc6932,frc9298,frc5727",,,74,"frc10304,frc10107,frc7918",,,"{""blue"":{""adjustPoints"":0,""autoTowerPoints"":0,""autoTowerRobot1"":""None"",""autoTowerRobot2"":""None"",""autoTowerRobot3"":""None"",""endGameTowerPoints"":0,""endGameTowerRobot1"":""None"",""endGameTowerRobot2"":""None"",""endGameTowerRobot3"":""None"",""energizedAchieved"":false,""foulPoints"":0,""g206Penalty"":false,""hubScore"":{""autoCount"":16,""autoPoints"":16,""endgameCount"":10,""endgamePoints"":10,""shift1Count"":0,""shift1Points"":0,""shift2Count"":19,""shift2Points"":19,""shift3Count"":0,""shift3Points"":0,""shift4Count"":28,""shift4Points"":28,""teleopCount"":58,""teleopPoints"":58,""totalCount"":74,""totalPoints"":74,""transitionCount"":1,""transitionPoints"":1,""uncounted"":11},""majorFoulCount"":0,""minorFoulCount"":0,""penalties"":""None"",""rp"":3,""superchargedAchieved"":false,""totalAutoPoints"":16,""totalPoints"":74,""totalTeleopPoints"":58,""totalTowerPoints"":0,""traversalAchieved"":false},""red"":{""adjustPoints"":0,""autoTowerPoints"":0,""autoTowerRobot1"":""None"",""autoTowerRobot2"":""None"",""autoTowerRobot3"":""None"",""endGameTowerPoints"":0,""endGameTowerRobot1"":""None"",""endGameTowerRobot2"":""None"",""endGameTowerRobot3"":""None"",""energizedAchieved"":false,""foulPoints"":0,""g206Penalty"":false,""hubScore"":{""autoCount"":16,""autoPoints"":16,""endgameCount"":17,""endgamePoints"":17,""shift1Count"":9,""shift1Points"":9,""shift2Count"":0,""shift2Points"":0,""shift3Count"":18,""shift3Points"":18,""shift4Count"":0,""shift4Points"":0,""teleopCount"":44,""teleopPoints"":44,""totalCount"":60,""totalPoints"":60,""transitionCount"":0,""transitionPoints"":0,""uncounted"":2},""majorFoulCount"":0,""minorFoulCount"":0,""penalties"":""None"",""rp"":0,""superchargedAchieved"":false,""totalAutoPoints"":16,""totalPoints"":60,""totalTeleopPoints"":44,""totalTowerPoints"":0,""traversalAchieved"":false}}",0,0,None,None,None,0,None,None,None,False,0,False,"{""autoCount"":16,""autoPoints"":16,""endgameCount"":17,""endgamePoints"":17,""shift1Count"":9,""shift1Points"":9,""shift2Count"":0,""shift2Points"":0,""shift3Count"":18,""shift3Points"":18,""shift4Count"":0,""shift4Points"":0,""teleopCount"":44,""teleopPoints"":44,""totalCount"":60,""totalPoints"":60,""transitionCount"":0,""transitionPoints"":0,""uncounted"":2}",0,0,None,0,False,16,60,44,0,False,0,0,None,None,None,0,None,None,None,False,0,False,"{""autoCount"":16,""autoPoints"":16,""endgameCount"":10,""endgamePoints"":10,""shift1Count"":0,""shift1Points"":0,""shift2Count"":19,""shift2Points"":19,""shift3Count"":0,""shift3Points"":0,""shift4Count"":28,""shift4Points"":28,""teleopCount"":58,""teleopPoints"":58,""totalCount"":74,""totalPoints"":74,""transitionCount"":1,""transitionPoints"":1,""uncounted"":11}",0,0,None,3,False,16,74,58,0,False
